id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4,location.latitude,location.longitude,location.human_address
13383341,JH169609,2024-02-28T21:23:00.000,048XX W CONGRESS PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1533,015,29,25,08B,1144274,1897245,2024,2024-03-07T15:41:23.000,41.874059526,-87.745762799,36,22216,26,69,7,32,25,137,29,41.874059526,-87.745762799,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383277,JH169608,2024-02-28T21:21:00.000,069XX S HARVARD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,0731,007,6,69,14,1175155,1858949,2024,2024-03-07T15:41:23.000,41.768335849,-87.633527711,31,21559,67,479,32,11,17,210,4,41.768335849,-87.633527711,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383346,JH169614,2024-02-28T21:20:00.000,002XX N LEAMINGTON AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,ALLEY,False,True,1532,015,28,25,04A,1142001,1901135,2024,2024-03-07T15:41:23.000,41.884776569,-87.7540119,11,22216,26,696,23,32,25,81,28,41.884776569,-87.7540119,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383248,JH169588,2024-02-28T21:20:00.000,047XX N KEWANEE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1722,017,39,14,08B,1147756,1930842,2024,2024-03-07T15:41:23.000,41.966186782,-87.732113584,28,21869,14,257,38,48,1,11,39,41.966186782,-87.732113584,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383289,JH169615,2024-02-28T21:20:00.000,008XX S KARLOV AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,True,False,1132,011,24,26,08B,1149180,1896008,2024,2024-03-07T15:41:23.000,41.870571484,-87.727782117,36,21572,27,703,14,30,16,142,24,41.870571484,-87.727782117,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383297,JH169602,2024-02-28T21:17:00.000,096XX S YATES AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,True,0431,004,7,51,26,1194088,1841828,2024,2024-03-07T15:41:23.000,41.720910724,-87.564690822,43,21202,48,527,47,25,19,249,5,41.720910724,-87.564690822,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383274,JH169601,2024-02-28T21:13:00.000,085XX S RACINE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,False,0613,006,17,71,04A,1169816,1848077,2024,2024-03-07T15:41:23.000,41.738619175,-87.653412617,18,21554,70,530,13,59,20,233,17,41.738619175,-87.653412617,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383286,JH169603,2024-02-28T21:12:00.000,010XX N FRANCISCO AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,True,False,1211,012,26,24,08B,1156861,1906972,2024,2024-03-07T15:41:23.000,41.900505589,-87.699285044,10,21560,25,301,49,4,15,64,26,41.900505589,-87.699285044,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383334,JH169635,2024-02-28T21:10:00.000,070XX S VERNON AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,0322,003,6,69,08A,1180464,1858479,2024,2024-03-07T15:41:23.000,41.766925938,-87.614082231,31,22260,67,480,32,60,18,211,4,41.766925938,-87.614082231,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383264,JH169593,2024-02-28T21:05:00.000,049XX N KEDZIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1713,017,33,14,14,1154153,1932603,2024,2024-03-07T15:41:23.000,41.970893487,-87.708545602,28,21849,14,750,20,20,1,1,33,41.970893487,-87.708545602,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13388618,JH176136,2024-02-28T21:00:00.000,076XX S STEWART AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,0621,006,17,69,06,1174947,1854378,2024,2024-03-07T15:41:23.000,41.755797128,-87.634426259,17,21554,67,495,31,59,20,228,17,41.755797128,-87.634426259,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13385611,JH172414,2024-02-28T21:00:00.000,070XX S MERRILL AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,0331,003,5,43,03,1191765,1858563,2024,2024-03-07T15:41:23.000,41.766889653,-87.572657463,32,22538,39,152,33,24,18,262,3,41.766889653,-87.572657463,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13386148,JH172578,2024-02-28T21:00:00.000,056XX N CUMBERLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,HOTEL / MOTEL,False,False,1614,016,41,10,14,1119313,1936269,2024,2024-03-07T15:41:23.000,41.981579153,-87.836580014,34,4448,36,64,29,17,12,44,41,41.981579153,-87.836580014,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13384629,JH169693,2024-02-28T21:00:00.000,057XX N KENMORE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,2022,020,48,77,04A,1168207,1938358,2024,2024-03-07T15:41:23.000,41.986392486,-87.656700734,40,4451,76,144,16,14,2,42,48,41.986392486,-87.656700734,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383861,JH170214,2024-02-28T21:00:00.000,007XX W GRAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,1214,012,27,24,14,1171269,1903692,2024,2024-03-07T15:41:23.000,41.891200669,-87.646460427,41,4446,25,109,46,55,15,76,27,41.891200669,-87.646460427,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383321,JH169605,2024-02-28T21:00:00.000,009XX N KEYSTONE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,False,False,1111,011,37,23,15,1149214,1906068,2024,2024-03-07T15:41:23.000,41.898176573,-87.727396506,4,4299,24,99,45,5,16,68,37,41.898176573,-87.727396506,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383924,JH170361,2024-02-28T21:00:00.000,007XX N LOTUS AVE,0810,THEFT,OVER $500,STREET,False,False,1524,015,37,25,06,1139784,1904289,2024,2024-03-07T15:41:23.000,41.89347232,-87.762076064,4,22216,26,673,45,32,25,67,37,41.89347232,-87.762076064,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383577,JH169832,2024-02-28T21:00:00.000,108XX S EDBROOKE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0513,005,9,49,07,1179167,1833111,2024,2024-03-07T15:41:23.000,41.697342685,-87.619607264,30,21861,45,237,43,19,10,260,11,41.697342685,-87.619607264,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383702,JH170081,2024-02-28T20:57:00.000,025XX W 40TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,0921,009,12,58,06,1159915,1878050,2024,2024-03-07T15:41:23.000,41.821078216,-87.688864954,29,22248,55,718,1,56,23,110,12,41.821078216,-87.688864954,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383294,JH169628,2024-02-28T20:54:00.000,054XX S LAWNDALE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,0822,008,23,62,08A,1152632,1868321,2024,2024-03-07T15:41:23.000,41.794527267,-87.715839258,35,22248,60,792,6,56,13,129,23,41.794527267,-87.715839258,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383267,JH169569,2024-02-28T20:50:00.000,118XX S MICHIGAN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,0532,005,9,53,15,1178972,1826287,2024,2024-03-07T15:41:23.000,41.678621071,-87.620527983,30,21861,50,229,43,19,10,219,11,41.678621071,-87.620527983,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383301,JH169575,2024-02-28T20:50:00.000,110XX S DR MARTIN LUTHER KING JR DR,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,False,0513,005,9,49,04A,1180872,1831828,2024,2024-03-07T15:41:23.000,41.693783016,-87.613403816,30,21861,45,237,43,19,10,260,11,41.693783016,-87.613403816,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383233,JH169570,2024-02-28T20:49:00.000,008XX S KARLOV AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),VACANT LOT / LAND,True,False,1132,011,24,26,18,1149180,1896008,2024,2024-03-07T15:41:23.000,41.870571484,-87.727782117,36,21572,27,703,14,30,16,142,24,41.870571484,-87.727782117,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13384687,JH171313,2024-02-28T20:45:00.000,047XX S KEATING AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,0815,008,22,56,26,1145489,1872828,2024,2024-03-07T15:41:23.000,41.807032995,-87.741919131,35,22248,53,606,8,56,13,105,22,41.807032995,-87.741919131,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383276,JH169558,2024-02-28T20:33:00.000,078XX S HONORE ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,0611,006,17,71,26,1165385,1852613,2024,2024-03-07T15:41:23.000,41.751161539,-87.669518699,6,21554,70,573,31,59,20,231,17,41.751161539,-87.669518699,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383306,JH169587,2024-02-28T20:30:00.000,009XX E 82ND ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,False,True,0631,006,8,44,04B,1183838,1850820,2024,2024-03-07T15:41:23.000,41.74583078,-87.601953966,9,21546,40,247,35,61,20,235,10,41.74583078,-87.601953966,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13385322,JH172066,2024-02-28T20:30:00.000,004XX S JEFFERSON ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0121,001,34,28,06,1172395,1898264,2024,2024-03-07T15:41:23.000,41.87628108,-87.642485683,48,14917,29,97,26,44,22,91,34,41.87628108,-87.642485683,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383272,JH169599,2024-02-28T20:30:00.000,082XX S INGLESIDE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,0631,006,8,44,04A,1183999,1850549,2024,2024-03-07T15:41:23.000,41.745083371,-87.601372483,9,21546,40,141,35,61,20,235,10,41.745083371,-87.601372483,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383619,JH169871,2024-02-28T20:30:00.000,049XX S KEDVALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0815,008,14,57,14,1149533,1871448,2024,2024-03-07T15:41:23.000,41.80316875,-87.727122491,35,22248,54,697,8,56,13,105,14,41.80316875,-87.727122491,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383869,JH170291,2024-02-28T20:30:00.000,099XX S ABERDEEN ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,2232,022,21,73,07,1170741,1838823,2024,2024-03-07T15:41:23.000,41.713204759,-87.650292641,45,22212,72,594,22,13,9,253,21,41.713204759,-87.650292641,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383315,JH169590,2024-02-28T20:28:00.000,021XX E 75TH ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,True,False,0333,003,7,43,18,1192093,1855665,2024,2024-03-07T15:41:23.000,41.758929346,-87.571549305,9,22538,39,420,35,24,19,222,5,41.758929346,-87.571549305,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383257,JH169585,2024-02-28T20:27:00.000,007XX E 81ST ST,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,True,False,0631,006,6,44,26,1182516,1851455,2024,2024-03-07T15:41:23.000,41.747604022,-87.60677834,31,21546,40,11,32,61,20,235,4,41.747604022,-87.60677834,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383230,JH169564,2024-02-28T20:27:00.000,069XX S HALSTED ST,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,STREET,True,False,0733,007,16,68,26,1172164,1858908,2024,2024-03-07T15:41:23.000,41.768289597,-87.644492335,31,21559,66,410,32,11,17,214,4,41.768289597,-87.644492335,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383219,JH169565,2024-02-28T20:22:00.000,053XX S MOBILE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - GARAGE,False,True,0811,008,23,56,08B,1135278,1868608,2024,2024-03-07T15:41:23.000,41.795639287,-87.779470406,35,22268,53,587,6,7,13,131,23,41.795639287,-87.779470406,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383453,JH169796,2024-02-28T20:20:00.000,020XX W 80TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0611,006,18,71,07,1164107,1851270,2024,2024-03-07T15:41:23.000,41.747503113,-87.674239649,6,21554,70,574,30,59,20,231,18,41.747503113,-87.674239649,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383291,JH169619,2024-02-28T20:20:00.000,039XX W 47TH ST,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,0821,008,14,57,06,1150702,1873176,2024,2024-03-07T15:41:23.000,41.807887928,-87.722790148,49,22248,54,563,8,56,13,103,14,41.807887928,-87.722790148,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13384228,JH169763,2024-02-28T20:15:00.000,121XX S WENTWORTH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,0523,005,9,53,11,1177126,1824465,2024,2024-03-07T15:41:23.000,41.673662931,-87.627339655,30,21861,50,60,43,19,10,218,11,41.673662931,-87.627339655,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383256,JH169553,2024-02-28T20:15:00.000,049XX S DAMEN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,0931,009,15,61,15,1163856,1871908,2024,2024-03-07T15:41:23.000,41.804141827,-87.674580102,19,14924,59,788,3,37,23,119,15,41.804141827,-87.674580102,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383342,JH169584,2024-02-28T20:08:00.000,005XX W OHARE ST,0560,ASSAULT,SIMPLE,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,False,False,1654,016,41,76,08A,1106587,1938605,2024,2024-03-07T15:41:23.000,41.988182427,-87.883338845,34,16197,75,668,29,38,12,40,41,41.988182427,-87.883338845,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383820,JH170209,2024-02-28T20:00:00.000,032XX N KEDZIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1733,017,35,21,07,1154475,1921533,2024,2024-03-07T15:41:23.000,41.940510231,-87.707658764,15,21538,22,138,12,39,1,23,35,41.940510231,-87.707658764,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383885,JH170381,2024-02-28T20:00:00.000,064XX N SHERIDAN RD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2432,024,49,1,06,1167108,1942847,2024,2024-03-07T15:41:23.000,41.998734156,-87.660613118,3,21853,10,267,5,9,11,41,49,41.998734156,-87.660613118,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13386664,JH173650,2024-02-28T20:00:00.000,043XX N LINCOLN AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,1911,019,47,5,06,1161023,1928956,2024,2024-03-07T15:41:23.000,41.960745684,-87.68338568,13,21538,46,623,18,39,5,10,47,41.960745684,-87.68338568,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13385456,JH172203,2024-02-28T20:00:00.000,076XX S STEWART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0621,006,17,69,08B,1174951,1854229,2024,2024-03-07T15:41:23.000,41.755388165,-87.634416036,17,21554,67,495,31,59,20,228,17,41.755388165,-87.634416036,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383586,JH169979,2024-02-28T20:00:00.000,074XX N RIDGE BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2424,024,49,1,07,1160626,1949218,2024,2024-03-07T15:41:23.000,42.016353627,-87.684280696,3,22528,10,341,5,12,11,33,49,42.016353627,-87.684280696,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383318,JH169596,2024-02-28T20:00:00.000,053XX S PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0815,008,23,62,14,1150608,1868908,2024,2024-03-07T15:41:23.000,41.796177739,-87.723246029,35,22248,60,793,6,56,13,105,23,41.796177739,-87.723246029,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13386944,JH174193,2024-02-28T20:00:00.000,034XX S INDIANA AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,0211,002,3,35,08B,1178165,1882227,2024,2024-03-07T15:41:23.000,41.832145095,-87.62178837,12,21194,1,25,9,40,24,169,8,41.832145095,-87.62178837,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383616,JH169965,2024-02-28T20:00:00.000,022XX N LAVERGNE AVE,0810,THEFT,OVER $500,STREET,False,False,2522,025,26,19,06,1142693,1914374,2024,2024-03-07T15:41:23.000,41.921093034,-87.751140802,7,22615,19,306,44,2,6,188,26,41.921093034,-87.751140802,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13384755,JH171382,2024-02-28T20:00:00.000,017XX W NORTH SHORE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,2432,024,49,1,07,1163301,1944546,2024,2024-03-07T15:41:23.000,42.003477476,-87.67456978,3,21853,10,242,5,9,11,41,49,42.003477476,-87.67456978,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383886,JH170408,2024-02-28T20:00:00.000,037XX N RIDGEWAY AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1732,017,30,16,06,1150723,1924768,2024,2024-03-07T15:41:23.000,41.949461642,-87.721363861,28,21538,16,326,50,39,1,20,30,41.949461642,-87.721363861,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383436,JH169671,2024-02-28T20:00:00.000,105XX S AVENUE J,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0432,004,10,52,07,1202502,1835779,2024,2024-03-07T15:41:23.000,41.704101513,-87.534078598,47,21202,49,715,47,25,19,247,6,41.704101513,-87.534078598,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383317,JH169649,2024-02-28T19:50:00.000,072XX S TROY ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,0831,008,18,66,08A,1156625,1856445,2024,2024-03-07T15:41:23.000,41.761858133,-87.701516857,6,21867,64,349,30,58,13,208,18,41.761858133,-87.701516857,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383202,JH169539,2024-02-28T19:47:00.000,014XX S LAKE SHORE DR SB,1320,CRIMINAL DAMAGE,TO VEHICLE,HIGHWAY / EXPRESSWAY,True,False,0132,001,4,33,14,1178826,1893669,2024,2024-03-07T15:41:23.000,41.863527668,-87.619013897,48,14913,34,374,10,35,22,148,9,41.863527668,-87.619013897,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383265,JH169542,2024-02-28T19:45:00.000,040XX W LAWRENCE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SMALL RETAIL STORE,False,False,1712,017,39,14,03,1148714,1931595,2024,2024-03-07T15:41:23.000,41.968234567,-87.728571616,28,21869,14,257,38,48,1,11,39,41.968234567,-87.728571616,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383258,JH169559,2024-02-28T19:45:00.000,043XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,1731,017,30,16,06,1146792,1926231,2024,2024-03-07T15:41:23.000,41.953552346,-87.7357763,25,22618,16,327,50,21,1,25,30,41.953552346,-87.7357763,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383275,JH169582,2024-02-28T19:34:00.000,079XX S LAFAYETTE AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,True,False,0623,006,17,44,26,1177313,1852539,2024,2024-03-07T15:41:23.000,41.750697624,-87.625810894,31,21554,40,1,31,59,20,228,4,41.750697624,-87.625810894,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383224,JH169545,2024-02-28T19:31:00.000,041XX W WEST END AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1114,011,28,26,15,1148812,1900653,2024,2024-03-07T15:41:23.000,41.883325012,-87.729013107,11,21572,27,659,23,30,16,83,28,41.883325012,-87.729013107,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383135,JH169549,2024-02-28T19:28:00.000,032XX W 15TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,1022,010,24,29,26,1155177,1892530,2024,2024-03-07T15:41:23.000,41.860909276,-87.705858324,36,21569,30,34,14,57,21,152,24,41.860909276,-87.705858324,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383829,JH170289,2024-02-28T19:20:00.000,001XX W MADISON ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,0122,001,34,32,06,1175295,1900360,2024,2024-03-07T15:41:23.000,41.881968084,-87.63177506,22,14311,38,92,36,41,22,79,34,41.881968084,-87.63177506,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383222,JH169534,2024-02-28T19:20:00.000,077XX S CORNELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,0414,004,8,43,14,1188580,1853986,2024,2024-03-07T15:41:23.000,41.754406663,-87.584477611,9,22538,39,188,35,24,19,222,10,41.754406663,-87.584477611,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383101,JH169512,2024-02-28T19:18:00.000,022XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,BANK,False,False,1431,014,1,22,06,1157386,1915087,2024,2024-03-07T15:41:23.000,41.922763145,-87.697135597,24,22535,23,294,41,1,7,184,1,41.922763145,-87.697135597,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383062,JH169515,2024-02-28T19:15:00.000,023XX W 95TH ST,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,2221,022,19,72,08A,1162615,1841590,2024,2024-03-07T15:41:23.000,41.720970905,-87.679976067,33,22212,71,627,42,59,9,245,19,41.720970905,-87.679976067,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13389101,JH176704,2024-02-28T19:15:00.000,003XX S WHIPPLE ST,0325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1124,011,28,27,03,1156101,1898238,2024,2024-03-07T15:41:23.000,41.876554043,-87.702312484,11,21184,28,737,23,28,16,123,28,41.876554043,-87.702312484,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383140,JH169509,2024-02-28T19:10:00.000,030XX N BROADWAY,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,1934,019,44,6,06,1171721,1920469,2024,2024-03-07T15:41:23.000,41.937227668,-87.644305471,38,4449,57,683,25,22,5,30,44,41.937227668,-87.644305471,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383242,JH169573,2024-02-28T19:02:00.000,073XX S CRANDON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,False,0334,003,7,43,14,1192817,1856707,2024,2024-03-07T15:41:23.000,41.761771052,-87.568861998,43,22538,39,418,37,24,18,89,5,41.761771052,-87.568861998,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383261,JH169546,2024-02-28T19:00:00.000,074XX N CLARK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,NURSING / RETIREMENT HOME,False,True,2422,024,49,1,08B,1163047,1949438,2024,2024-03-07T15:41:23.000,42.016906591,-87.675365909,3,21853,10,489,5,9,11,33,49,42.016906591,-87.675365909,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383445,JH169761,2024-02-28T19:00:00.000,116XX S AVENUE J,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0433,004,10,55,07,1202579,1828348,2024,2024-03-07T15:41:23.000,41.683708238,-87.534049144,47,21202,52,787,47,25,19,259,6,41.683708238,-87.534049144,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13384125,JH170403,2024-02-28T19:00:00.000,005XX N LONG AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1523,015,37,25,05,1140226,1903207,2024,2024-03-07T15:41:23.000,41.890495092,-87.760479262,4,22216,26,673,45,32,25,84,37,41.890495092,-87.760479262,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13384065,JH170640,2024-02-28T19:00:00.000,018XX N NORDICA AVE,0810,THEFT,OVER $500,STREET,False,False,2513,025,29,25,06,1128800,1911482,2024,2024-03-07T15:41:23.000,41.913404487,-87.802253663,39,4454,26,598,7,3,6,196,29,41.913404487,-87.802253663,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383055,JH169506,2024-02-28T19:00:00.000,061XX S HONORE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0714,007,15,67,14,1165071,1863957,2024,2024-03-07T15:41:23.000,41.782297662,-87.670348934,44,22257,65,275,3,23,17,164,15,41.782297662,-87.670348934,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
